序号,Id,昵称,所在地,类型,节点,层级,关注数,粉丝数,Label,Source,Target
710,5019896940,噢噢噢咦,广西 南宁,0,1,1,261,122,噢噢噢咦,5019896940,1323527941
708,2690601284,CassieYMJ,浙江 杭州,0,1,1,193,357,CassieYMJ,2690601284,1323527941
704,1714048471,肉肉的猫妖是吃货,,0,1,1,668,842,肉肉的猫妖是吃货,1714048471,1323527941
692,3212251403,我就是爱橘子,其他,0,1,1,212,25,我就是爱橘子,3212251403,1323527941
689,3735923697,真真妈-f,,0,1,1,380,47,真真妈-f,3735923697,1323527941
684,1761098732,肉团小S,上海,0,1,1,580,961,肉团小S,1761098732,1323527941
680,1889687947,侠女十三点,四川 成都,0,1,1,571,467,侠女十三点,1889687947,1323527941
675,5993328105,骄傲的阿香,上海 浦东新区,0,1,1,61,2,骄傲的阿香,5993328105,1323527941
674,5766197042,具象尘埃,海外 俄罗斯,0,1,1,203,8,具象尘埃,5766197042,1323527941
673,2055343083,南雲逸,山东 青岛,0,1,1,119,537,南雲逸,2055343083,1323527941
2335,1877405305,手术刀_李医生,,0,673,2,1323,19683,手术刀_李医生,1877405305,2055343083
2345,3170451060,Panda和Leopard,香港,0,2335,3,2167,204,Panda和Leopard,3170451060,1877405305
2344,2642760685,四会仔2642760685,广东 佛山,0,2335,3,1826,382,四会仔2642760685,2642760685,1877405305
2343,1772634634,紫-禁-城,陕西 宝鸡,0,2335,3,439,81,紫-禁-城,1772634634,1877405305
2342,1988649215,你的笑容是块糖,吉林 吉林,0,2335,3,787,182,你的笑容是块糖,1988649215,1877405305
2341,2352821100,一品群众,上海 静安区,0,2335,3,1970,704,一品群众,2352821100,1877405305
2340,2486619134,稳重同学LIsixO,北京,0,2335,3,180,367,稳重同学LIsixO,2486619134,1877405305
2339,5120224312,踏雪寻梅逐梦人3,北京 朝阳区,0,2335,3,1988,9665,踏雪寻梅逐梦人3,5120224312,1877405305
2346,3969797455,枯藤老树昏鸦327,北京 海淀区,0,2339,4,817,133,枯藤老树昏鸦327,3969797455,5120224312
2337,2683447637,王鑫dark,,0,2335,3,200,257,王鑫dark,2683447637,1877405305
2336,3164960947,乐观的dd,北京 东城区,0,2335,3,279,72,乐观的dd,3164960947,1877405305
665,2636773823,岁月里最好的年华,北京 海淀区,0,1,1,341,616,岁月里最好的年华,2636773823,1323527941
663,3159368182,冷酷365,河北 张家口,0,1,1,519,95,冷酷365,3159368182,1323527941
662,1852330045,FF很爱国,上海,0,1,1,224,254,FF很爱国,1852330045,1323527941
661,1475619224,我爱流星,,0,1,1,1730,737,我爱流星,1475619224,1323527941
2348,1405650473,RealMadrid,,0,661,2,1425,2918,RealMadrid,1405650473,1475619224
2347,1599709687,萨齐er,其他,0,661,2,635,1169,萨齐er,1599709687,1475619224
660,3525662567,叫我繁繁好不好,山东 济南,0,1,1,133,194,叫我繁繁好不好,3525662567,1323527941
658,1820512661,ThankyouSIR_某常,,0,1,1,786,1122,ThankyouSIR_某常,1820512661,1323527941
655,5651270098,小杨韫玉,浙江 丽水,0,1,1,167,20,小杨韫玉,5651270098,1323527941
654,1845409693,业火的风车车_laurant,天津 和平区,0,1,1,441,178,业火的风车车_laurant,1845409693,1323527941
653,1804555237,Jintoo_,,0,1,1,301,1918,Jintoo_,1804555237,1323527941
652,3653636127,福尔摩松_sylvia,江苏 徐州,0,1,1,477,216,福尔摩松_sylvia,3653636127,1323527941
651,5810226849,二哈_jigglypuff,其他,0,1,1,147,478,二哈_jigglypuff,5810226849,1323527941
650,1863517870,奔跑的大肥基,陕西,0,1,1,140,3326,奔跑的大肥基,1863517870,1323527941
648,3886069463,西瓜小丸子菇凉,山东 日照,0,1,1,475,99,西瓜小丸子菇凉,3886069463,1323527941
646,1809251437,踏过愤怒的河,天津 南开区,0,1,1,71,724,踏过愤怒的河,1809251437,1323527941
645,5170313863,Puppy爾,浙江 温州,0,1,1,348,53,Puppy爾,5170313863,1323527941
644,2412908697,Raylene_琳,,0,1,1,289,336,Raylene_琳,2412908697,1323527941
643,5512819328,虫虫好懒趴,其他,0,1,1,183,34,虫虫好懒趴,5512819328,1323527941
641,3564216854,-柠檬熊,吉林 长春,0,1,1,225,1275,-柠檬熊,3564216854,1323527941
640,3858658876,一只旺仔啊,湖南 长沙,0,1,1,832,622,一只旺仔啊,3858658876,1323527941
639,2518199350,古德猫宁QWQ,其他,0,1,1,301,651,古德猫宁QWQ,2518199350,1323527941
625,1782780407,冒菜还是香锅,,0,1,1,217,162,冒菜还是香锅,1782780407,1323527941
623,2312863541,意识流的钢,山东 济南,0,1,1,349,91,意识流的钢,2312863541,1323527941
622,5137668626,八喜旅游网,,0,1,1,111,45,八喜旅游网,5137668626,1323527941
621,3621156251,医护120网,河南 郑州,0,1,1,240,20138,医护120网,3621156251,1323527941
620,3592883511,老國_LoGo,北京 通州区,0,1,1,673,108,老國_LoGo,3592883511,1323527941
614,5801919736,兔子和阿花是我的,其他,0,1,1,267,153,兔子和阿花是我的,5801919736,1323527941
612,2735857793,engineRR,北京,0,1,1,359,524,engineRR,2735857793,1323527941
611,2520660462,正午的阳光伞,,0,1,1,1593,217,正午的阳光伞,2520660462,1323527941
610,2271018600,Winfy--chen韵双,广东 广州,0,1,1,254,333,Winfy--chen韵双,2271018600,1323527941
606,3579799041,岁暮南山梦,安徽 合肥,0,1,1,237,59,岁暮南山梦,3579799041,1323527941
604,1710408774,胖俊儿-YJun,江苏,0,1,1,605,313,胖俊儿-YJun,1710408774,1323527941
603,5018006306,3_L2,其他,0,1,1,153,29,3_L2,5018006306,1323527941
600,3974716907,YIWING-YEUNG,广东 广州,0,1,1,128,3,YIWING-YEUNG,3974716907,1323527941
597,3960944748,鬼便便,,0,1,1,65,65,鬼便便,3960944748,1323527941
596,2102116953,ZY__yy,,0,1,1,223,493,ZY__yy,2102116953,1323527941
595,5402395490,小十七的虚拟现实,,0,1,1,119,1935,小十七的虚拟现实,5402395490,1323527941
593,5336750218,_ZyyfY,其他,0,1,1,154,47,_ZyyfY,5336750218,1323527941
592,1762169250,G_Cassie,,0,1,1,1565,1613,G_Cassie,1762169250,1323527941
590,3840129166,啊哲哲飞飞,浙江 温州,0,1,1,147,81,啊哲哲飞飞,3840129166,1323527941
588,2136296775,Emma勒勒上海,,0,1,1,505,787,Emma勒勒上海,2136296775,1323527941
586,1773545910,被风吹散的萝卜头rob,,0,1,1,188,288,被风吹散的萝卜头rob,1773545910,1323527941
585,2110912767,ccc-ky,广东 佛山,0,1,1,144,26,ccc-ky,2110912767,1323527941
584,1851790612,小熊猫的橘子汽水,其他,0,1,1,215,25,小熊猫的橘子汽水,1851790612,1323527941
583,5541359538,天青日白好做梦,黑龙江 伊春,0,1,1,161,116,天青日白好做梦,5541359538,1323527941
582,2396043411,草木繁盛的立青,北京,0,1,1,89,458,草木繁盛的立青,2396043411,1323527941
581,2824791900,空白格空白格空白格空白格空白格,广东 广州,0,1,1,1073,180,空白格空白格空白格空白格空白格,2824791900,1323527941
579,5264885653,小澤澤并不care,海外 日本,0,1,1,343,96,小澤澤并不care,5264885653,1323527941
578,3212898621,记忆力严重退化的猩猩,广东 佛山,0,1,1,202,162,记忆力严重退化的猩猩,3212898621,1323527941
577,1659391694,一只野蛮生长的汤包,陕西 西安,0,1,1,401,1748,一只野蛮生长的汤包,1659391694,1323527941
576,5514068623,Nanmiluvyygagayouyyyyyyyuy,天津 河北区,0,1,1,77,20,Nanmiluvyygagayouyyyyyyyuy,5514068623,1323527941
575,5037903668,幸福就是毛毛雪,山东 济南,0,1,1,799,400,幸福就是毛毛雪,5037903668,1323527941
572,2381908370,勿蔓勿枝,,0,1,1,590,462,勿蔓勿枝,2381908370,1323527941
571,1132210921,蓝山口岸,北京 朝阳区,0,1,1,450,237,蓝山口岸,1132210921,1323527941
570,3806741569,Winekingdom,广东 广州,0,1,1,326,66,Winekingdom,3806741569,1323527941
569,1566501793,爱吃西瓜的一二三,其他,0,1,1,580,76,爱吃西瓜的一二三,1566501793,1323527941
568,5247778100,Cleanoo,福建,0,1,1,97,62,Cleanoo,5247778100,1323527941
566,5940407967,CHENGXIN-心痣,江苏,0,1,1,71,26,CHENGXIN-心痣,5940407967,1323527941
565,3235920670,巴啦啦肥球,其他,0,1,1,473,51,巴啦啦肥球,3235920670,1323527941
564,3911673743,钟神算,台湾,0,1,1,76,3559,钟神算,3911673743,1323527941
562,1359791134,Blanche-琴麻岛的海,河北 唐山,0,1,1,147,524,Blanche-琴麻岛的海,1359791134,1323527941
561,3806741569,Winekingdom,广东 广州,0,1,1,326,66,Winekingdom,3806741569,1323527941
560,2707581427,Vivian小仙女爱吃大西瓜,上海 虹口区,0,1,1,185,8594,Vivian小仙女爱吃大西瓜,2707581427,1323527941
558,2848972720,单手虐09,,0,1,1,810,209,单手虐09,2848972720,1323527941
557,2217679932,姜家小调_RH2333,江苏 无锡,0,1,1,322,338,姜家小调_RH2333,2217679932,1323527941
556,1963374917,兜兜说笨笨背后有星星,湖南 长沙,0,1,1,283,428,兜兜说笨笨背后有星星,1963374917,1323527941
555,1325629102,撞倒牛角尖,,0,1,1,135,54,撞倒牛角尖,1325629102,1323527941
554,2708343841,ZOE--米妮,广东 深圳,0,1,1,378,304,ZOE--米妮,2708343841,1323527941
553,5378522993,奋_斗_中_的_我_,北京 东城区,0,1,1,965,114,奋_斗_中_的_我_,5378522993,1323527941
552,1790601035,天台上的开开心心,福建 厦门,0,1,1,196,953,天台上的开开心心,1790601035,1323527941
550,5902129813,哆唻秘砝嗦啦哂,江苏 南京,0,1,1,96,16,哆唻秘砝嗦啦哂,5902129813,1323527941
548,1832257150,汤汤-无眉人,,0,1,1,674,588,汤汤-无眉人,1832257150,1323527941
546,3954434501,Mr_朴火山,其他,0,1,1,445,130,Mr_朴火山,3954434501,1323527941
2349,5266394424,伯贤的迷妹x,江苏 苏州,0,546,2,271,54,伯贤的迷妹x,5266394424,3954434501
544,3954434501,Mr_朴火山,其他,0,1,1,445,130,Mr_朴火山,3954434501,1323527941
541,5407861344,用户5407861344,山东 德州,0,1,1,90,4,用户5407861344,5407861344,1323527941
538,5179758791,酷茹茹ha,北京 东城区,0,1,1,118,19,酷茹茹ha,5179758791,1323527941
536,1764421932,起跑立马喘的艾大爷,,0,1,1,223,211,起跑立马喘的艾大爷,1764421932,1323527941
535,2211832347,oV美美Vo,,0,1,1,425,541,oV美美Vo,2211832347,1323527941
534,5249288882,铬_展翔_,江苏 南京,0,1,1,228,8,铬_展翔_,5249288882,1323527941
533,2858910762,安得一世悠然,江苏 无锡,0,1,1,742,164,安得一世悠然,2858910762,1323527941
532,1859754230,七公克的Espresso,台湾 台北市,0,1,1,60,49,七公克的Espresso,1859754230,1323527941
531,2858910762,安得一世悠然,江苏 无锡,0,1,1,742,164,安得一世悠然,2858910762,1323527941
529,5515866438,古雪道,贵州 遵义,0,1,1,442,49,古雪道,5515866438,1323527941
528,5032846783,薄皮大馅洋肉包,,0,1,1,180,70,薄皮大馅洋肉包,5032846783,1323527941
526,1641982793,cdmonkey,北京 丰台区,0,1,1,438,102,cdmonkey,1641982793,1323527941
525,2575672605,Cpriajdk,其他,0,1,1,116,8,Cpriajdk,2575672605,1323527941
524,1833700024,亲爱的月亮熊,,0,1,1,455,1079,亲爱的月亮熊,1833700024,1323527941
523,1919119631,世界适龄单身女青年的福音,内蒙古 乌兰察布市,0,1,1,101,433,世界适龄单身女青年的福音,1919119631,1323527941
522,1093644645,鱼尾文,北京,0,1,1,214,435,鱼尾文,1093644645,1323527941
521,1808647252,雀蟮儿,,0,1,1,263,603,雀蟮儿,1808647252,1323527941
520,1809648832,笨则无敌,上海,0,1,1,426,110,笨则无敌,1809648832,1323527941
519,3827301316,shin7929,海外,0,1,1,330,6,shin7929,3827301316,1323527941
518,1632780172,Miu叽的围脖,广东 广州,0,1,1,120,217,Miu叽的围脖,1632780172,1323527941
517,2836241707,啊羊妹-,湖南 永州,0,1,1,165,63,啊羊妹-,2836241707,1323527941
516,5930209973,银河咖啡猫,浙江 舟山,0,1,1,102,24,银河咖啡猫,5930209973,1323527941
515,3696514013,花开荼蘼_荼怎么读来着,湖南 岳阳,0,1,1,507,148,花开荼蘼_荼怎么读来着,3696514013,1323527941
513,5110344727,坂田家的小卷发,广东 深圳,0,1,1,155,49,坂田家的小卷发,5110344727,1323527941
512,2354817922,我是嗑瓜子的小伙伴,江西 南昌,0,1,1,79,34,我是嗑瓜子的小伙伴,2354817922,1323527941
511,3197801630,咸咸汤老湿,其他,0,1,1,453,66,咸咸汤老湿,3197801630,1323527941
510,5417355799,苏柔美女哇啊,河北 廊坊,0,1,1,90,15,苏柔美女哇啊,5417355799,1323527941
509,5649262523,璐子kkw,四川,0,1,1,140,5,璐子kkw,5649262523,1323527941
507,5107513141,六字迷途,海外 乌克兰,0,1,1,208,378,六字迷途,5107513141,1323527941
505,3218625915,罌粟花開的毒淒美謎殤的墓,山西 太原,0,1,1,106,152,罌粟花開的毒淒美謎殤的墓,3218625915,1323527941
504,1689312212,暗夜昕薇,其他,0,1,1,94,586,暗夜昕薇,1689312212,1323527941
503,5980269802,在好久好久以前丶,其他,0,1,1,151,7,在好久好久以前丶,5980269802,1323527941
502,5678955355,用户5678955355,,0,1,1,79,6,用户5678955355,5678955355,1323527941
501,1730502013,张蒙是也,,0,1,1,1321,1942,张蒙是也,1730502013,1323527941
499,2069368077,blue工职院,,0,1,1,3336,916,blue工职院,2069368077,1323527941
498,2678931205,雪luckylucky,山东 潍坊,0,1,1,411,203,雪luckylucky,2678931205,1323527941
497,1791335542,快乐的橙子0,江苏,0,1,1,922,129,快乐的橙子0,1791335542,1323527941
496,2285153784,too_兔_tu,其他,0,1,1,997,368,too_兔_tu,2285153784,1323527941
495,1805646722,嘻小鬧,,0,1,1,886,1242,嘻小鬧,1805646722,1323527941
494,1639136225,王家先生www,山东,0,1,1,245,287,王家先生www,1639136225,1323527941
490,5943737785,蓟县门户网,天津 蓟县,0,1,1,173,119,蓟县门户网,5943737785,1323527941
489,2517529117,Bryant_余,,0,1,1,238,266,Bryant_余,2517529117,1323527941
488,1890639185,95斤在改名字,北京 门头沟区,0,1,1,439,312,95斤在改名字,1890639185,1323527941
487,2749332243,-时光正好--,北京 朝阳区,0,1,1,68,167,-时光正好--,2749332243,1323527941
485,2134571660,小刀佐伊,广东 广州,0,1,1,59,53,小刀佐伊,2134571660,1323527941
483,2734098582,占奇777,湖北 黄石,0,1,1,253,291,占奇777,2734098582,1323527941
481,2354844807,九尾无尾,北京,0,1,1,239,123,九尾无尾,2354844807,1323527941
480,2522103010,星星是柯基但不是小短腿,福建 福州,0,1,1,343,373,星星是柯基但不是小短腿,2522103010,1323527941
478,3666812623,碗千珏,广东 茂名,0,1,1,140,157,碗千珏,3666812623,1323527941
476,2918678571,太热懒得动斯基,广东 茂名,0,1,1,135,75,太热懒得动斯基,2918678571,1323527941
475,2023516447,MiddleSecond究极体,,0,1,1,263,1011,MiddleSecond究极体,2023516447,1323527941
2350,2023516447,MiddleSecond究极体,,0,475,2,263,1011,MiddleSecond究极体,2023516447,2023516447
473,1641237794,_dearCici_,北京,0,1,1,825,1802,_dearCici_,1641237794,1323527941
471,3480899055,一只橙色小猫,,0,1,1,151,168,一只橙色小猫,3480899055,1323527941
470,2302450733,HUsc_,,0,1,1,477,791,HUsc_,2302450733,1323527941
469,5678718853,思有邪ixie,江苏 南京,0,1,1,138,9,思有邪ixie,5678718853,1323527941
467,5271914635,珍贵的自己me,江西 宜春,0,1,1,71,34,珍贵的自己me,5271914635,1323527941
465,5228348047,咂咂Duang,黑龙江,0,1,1,54,43,咂咂Duang,5228348047,1323527941
464,1147285271,CaoSieN____,,0,1,1,289,638,CaoSieN____,1147285271,1323527941
463,2415112927,飞雪连天射白鹿乂笑书神侠倚碧鸳,香港 其他,0,1,1,2023,365,飞雪连天射白鹿乂笑书神侠倚碧鸳,2415112927,1323527941
462,2715374523,-OoYuU-,北京 西城区,0,1,1,509,272,-OoYuU-,2715374523,1323527941
461,3640745733,这名字有毒毒毒毒,其他,0,1,1,50,41,这名字有毒毒毒毒,3640745733,1323527941
460,1627702033,Jane_小狮子,,0,1,1,725,2184,Jane_小狮子,1627702033,1323527941
459,5896388359,兔呆小工具,北京 房山区,0,1,1,294,23,兔呆小工具,5896388359,1323527941
458,5138178873,注意壹次心,河南 南阳,0,1,1,641,90,注意壹次心,5138178873,1323527941
457,1693461967,Hummels5,广东 广州,0,1,1,141,171,Hummels5,1693461967,1323527941
456,1827839485,SD的盛夏光年,,0,1,1,428,288,SD的盛夏光年,1827839485,1323527941
455,1806589121,初心_Mie,内蒙古 通辽,0,1,1,146,138,初心_Mie,1806589121,1323527941
454,5919600382,滑小稽的小冰激凌,广东 广州,0,1,1,161,18,滑小稽的小冰激凌,5919600382,1323527941
453,1747931527,leeshuheng,湖北 武汉,0,1,1,188,113,leeshuheng,1747931527,1323527941
452,5693951807,继往科来_R,安徽 合肥,0,1,1,132,1138,继往科来_R,5693951807,1323527941
450,1969511097,Sir挽尊,湖南 怀化,0,1,1,91,66,Sir挽尊,1969511097,1323527941
448,5464346761,Fish--HB,上海,0,1,1,89,39,Fish--HB,5464346761,1323527941
447,3544659497,yama蔓13254489,,0,1,1,58,15,yama蔓13254489,3544659497,1323527941
446,2039929495,彭雅清lesley,湖南 湘西土家族苗族自治州,0,1,1,36,46,彭雅清lesley,2039929495,1323527941
444,1962624921,邂逅明熹,海外,0,1,1,239,365,邂逅明熹,1962624921,1323527941
443,2491590832,CherryZheng心理交流空间,广东 广州,0,1,1,80,46,CherryZheng心理交流空间,2491590832,1323527941
442,5963326038,双鱼座沐曦,,0,1,1,143,7,双鱼座沐曦,5963326038,1323527941
441,1927836855,Errychay,广东 广州,0,1,1,618,255,Errychay,1927836855,1323527941
440,5564902649,盐甜其淋,浙江 杭州,0,1,1,116,339,盐甜其淋,5564902649,1323527941
439,3989269405,yoyo欧尼吖,,0,1,1,231,593,yoyo欧尼吖,3989269405,1323527941
437,1781678054,KartorfeTT芙酱,上海 徐汇区,0,1,1,250,324,KartorfeTT芙酱,1781678054,1323527941
436,2325809813,早早早改改改忍忍忍,,0,1,1,274,3676,早早早改改改忍忍忍,2325809813,1323527941
435,5353489358,Constantine鹿,山东 青岛,0,1,1,792,125,Constantine鹿,5353489358,1323527941
434,1826019000,宋闵浩小公举,河南 平顶山,0,1,1,652,336,宋闵浩小公举,1826019000,1323527941
433,3493299407,淘宝西柚手表行,北京 朝阳区,0,1,1,1629,1656,淘宝西柚手表行,3493299407,1323527941
431,2608524305,Vic_emperor,北京 海淀区,0,1,1,180,24,Vic_emperor,2608524305,1323527941
430,5492463292,示弱pcl,广西 南宁,0,1,1,87,38,示弱pcl,5492463292,1323527941
429,2623100925,猫吃鱼兔吃草奥特曼打小怪兽,上海 静安区,0,1,1,190,107,猫吃鱼兔吃草奥特曼打小怪兽,2623100925,1323527941
428,1909808071,进击的凯森,,0,1,1,338,569,进击的凯森,1909808071,1323527941
427,1725053947,风的呓语,福建 福州,0,1,1,126,21,风的呓语,1725053947,1323527941
426,5573343538,山有扶苏20150423,其他,0,1,1,42,11,山有扶苏20150423,5573343538,1323527941
425,2438785092,草妹千层酥,其他,0,1,1,488,83,草妹千层酥,2438785092,1323527941
424,1968462495,不穿凉鞋的姑娘,辽宁 铁岭,0,1,1,79,91,不穿凉鞋的姑娘,1968462495,1323527941
423,1931573925,由走之上_,广西 柳州,0,1,1,413,307,由走之上_,1931573925,1323527941
422,2944316905,落花未知时节,其他,0,1,1,54,94,落花未知时节,2944316905,1323527941
420,5888544263,窜天猴赛雷啦,江苏 南京,0,1,1,27,4,窜天猴赛雷啦,5888544263,1323527941
419,5503635050,鸢尾花舞风铃飘渺,四川 攀枝花,0,1,1,424,42,鸢尾花舞风铃飘渺,5503635050,1323527941
418,3186450774,張宏婧同學_,天津 静海县,0,1,1,543,210,張宏婧同學_,3186450774,1323527941
417,2363329095,黄永馨-貓儿-x,黑龙江 哈尔滨,0,1,1,438,202,黄永馨-貓儿-x,2363329095,1323527941
416,2828059634,鹿晗许嵩笑一笑倾城肖奈,广西 桂林,0,1,1,525,201,鹿晗许嵩笑一笑倾城肖奈,2828059634,1323527941
415,5593933747,百味农夫,广东,0,1,1,2000,124,百味农夫,5593933747,1323527941
414,5616391922,super-小花,上海,0,1,1,164,23,super-小花,5616391922,1323527941
413,1879011872,无菇的香菇,上海 长宁区,0,1,1,1092,884,无菇的香菇,1879011872,1323527941
412,1895271465,老Dang同学,,0,1,1,196,248,老Dang同学,1895271465,1323527941
411,2247501871,小小xia是xxxx的痴女啊,,0,1,1,810,31,小小xia是xxxx的痴女啊,2247501871,1323527941
410,2324194923,Iris的移动城堡,山东,0,1,1,109,30,Iris的移动城堡,2324194923,1323527941
408,1846300743,一帽征尘,辽宁 葫芦岛,0,1,1,143,225,一帽征尘,1846300743,1323527941
406,1759629351,入眼不动心,,0,1,1,1143,1235,入眼不动心,1759629351,1323527941
405,3290447262,Tahiti8888888,四川 成都,0,1,1,609,161,Tahiti8888888,3290447262,1323527941
403,2241178191,北京中医药大学微博协会,,0,1,1,224,2271,北京中医药大学微博协会,2241178191,1323527941
402,1887896375,多肉的M,香港 其他,0,1,1,523,55,多肉的M,1887896375,1323527941
401,2800407855,圆圆Zhang圆圆,山东 青岛,0,1,1,154,140,圆圆Zhang圆圆,2800407855,1323527941
400,1957700397,就是个Healer,上海 徐汇区,0,1,1,110,62,就是个Healer,1957700397,1323527941
399,5072097524,那兰漫步的大蚊子,四川 成都,0,1,1,326,331,那兰漫步的大蚊子,5072097524,1323527941
398,3738330012,Sendlinger,四川,0,1,1,40,19,Sendlinger,3738330012,1323527941
397,2063649285,潘小Q的灿烂人生,安徽 阜阳,0,1,1,22,6,潘小Q的灿烂人生,2063649285,1323527941
395,1796954684,你看你又在耍手机,浙江 杭州,0,1,1,350,174,你看你又在耍手机,1796954684,1323527941
394,2521301231,莺莺不想长大,,0,1,1,347,381,莺莺不想长大,2521301231,1323527941
393,3985535952,ERACOHW,其他,0,1,1,27,158,ERACOHW,3985535952,1323527941
392,5558047103,Neil小金毛,上海 虹口区,0,1,1,110,10,Neil小金毛,5558047103,1323527941
391,2202310363,--木秋--,陕西 西安,0,1,1,191,150,--木秋--,2202310363,1323527941
390,5292520342,-Cougar-,山东 青岛,0,1,1,138,128,-Cougar-,5292520342,1323527941
389,3483203002,W-Z-D-N,福建 厦门,0,1,1,256,88,W-Z-D-N,3483203002,1323527941
388,2421892204,守护世界和平的小次郎,福建,0,1,1,488,321,守护世界和平的小次郎,2421892204,1323527941
387,2597427673,依米de--奇迹,江西 南昌,0,1,1,654,140,依米de--奇迹,2597427673,1323527941
386,5331146674,金亚洲娱乐官网,,0,1,1,68,1243,金亚洲娱乐官网,5331146674,1323527941
384,3143254743,回忆_在幸福中延续i,北京,0,1,1,252,161,回忆_在幸福中延续i,3143254743,1323527941
382,2123132032,沫沫得独白,江苏 南京,0,1,1,81,95,沫沫得独白,2123132032,1323527941
381,1731540685,念miaO苗,,0,1,1,947,691,念miaO苗,1731540685,1323527941
380,5192373659,又想睡莫莫的久川先生,上海 杨浦区,0,1,1,270,107,又想睡莫莫的久川先生,5192373659,1323527941
2351,5122989706,鸡山村吳老师,山东 济南,0,380,2,247,58,鸡山村吳老师,5122989706,5192373659
379,3129916427,奇藍藍梦,广东 中山,0,1,1,53,105,奇藍藍梦,3129916427,1323527941
378,2420678462,今天金敏喜睡我了吗,四川,0,1,1,599,585,今天金敏喜睡我了吗,2420678462,1323527941
377,2420613314,萌妹子的霸气范--,安徽 淮南,0,1,1,566,218,萌妹子的霸气范--,2420613314,1323527941
376,5319637815,搬砖的Z太太,四川 德阳,0,1,1,71,232,搬砖的Z太太,5319637815,1323527941
375,5992518012,卫先桃仙,,0,1,1,77,2,卫先桃仙,5992518012,1323527941
374,2373128162,权家静小轲,,0,1,1,581,588,权家静小轲,2373128162,1323527941
373,3735819207,杨宝--小马甲,海外 英国,0,1,1,376,130,杨宝--小马甲,3735819207,1323527941
372,1837133760,霹雳蛋蛋,,0,1,1,177,178,霹雳蛋蛋,1837133760,1323527941
371,5286050715,筱君S_nigrum,江苏 南京,0,1,1,31,14,筱君S_nigrum,5286050715,1323527941
370,3685583427,鹿野迷踪,其他,0,1,1,2027,235,鹿野迷踪,3685583427,1323527941
367,2010857380,三观比身材正的胖子,,0,1,1,294,328,三观比身材正的胖子,2010857380,1323527941
366,1736175312,justkidding111,,0,1,1,311,200,justkidding111,1736175312,1323527941
365,1613823890,姝stefanie,海外 爱尔兰,0,1,1,730,378,姝stefanie,1613823890,1323527941
364,5701904462,十月宓尾,其他,0,1,1,1136,84,十月宓尾,5701904462,1323527941
363,2254688440,A_sTriD,浙江 杭州,0,1,1,204,283,A_sTriD,2254688440,1323527941
361,1837278027,吻痕-迷妹一只,其他,0,1,1,104,738,吻痕-迷妹一只,1837278027,1323527941
2352,2394919977,梧桐夜雨1002,湖北 武汉,0,361,2,189,232,梧桐夜雨1002,2394919977,1837278027
360,3406524572,仝飞虹,陕西 西安,0,1,1,81,43,仝飞虹,3406524572,1323527941
359,3884261539,写意秋词,四川 成都,0,1,1,596,81,写意秋词,3884261539,1323527941
358,5313850175,春風微涼灬憂傷,山西 阳泉,0,1,1,271,144,春風微涼灬憂傷,5313850175,1323527941
357,1977534054,Moe_more,,0,1,1,421,1009,Moe_more,1977534054,1323527941
356,5880482493,M噬血樱花M,天津 河东区,0,1,1,74,44,M噬血樱花M,5880482493,1323527941
355,5944060014,我就四个烟台银,山东 烟台,0,1,1,389,209,我就四个烟台银,5944060014,1323527941
354,2441883821,2017一个时代的结束,广东,0,1,1,43,122,2017一个时代的结束,2441883821,1323527941
353,3861597937,曉雨了了丶,其他,0,1,1,187,133,曉雨了了丶,3861597937,1323527941
351,1840282252,青青雨槿风,甘肃,0,1,1,10,949,青青雨槿风,1840282252,1323527941
350,5079986681,刚果余,,0,1,1,121,384,刚果余,5079986681,1323527941
349,1613843427,安妮_黎,,0,1,1,126,264,安妮_黎,1613843427,1323527941
348,1637024115,蓝柚Rita,江苏,0,1,1,213,434,蓝柚Rita,1637024115,1323527941
347,1732572521,鱼翔鼎灵,,0,1,1,444,755,鱼翔鼎灵,1732572521,1323527941
346,1931339192,袁师旋,,0,1,1,4135,699,袁师旋,1931339192,1323527941
345,5586930901,越溪yx,山东 济南,0,1,1,97,12,越溪yx,5586930901,1323527941
344,5977202966,谦叔叔的小短腿,河南 郑州,0,1,1,94,5,谦叔叔的小短腿,5977202966,1323527941
342,3318258653,季彤彬,广东 揭阳,0,1,1,529,477,季彤彬,3318258653,1323527941
341,1727104570,歪歪很抽风,,0,1,1,1085,232,歪歪很抽风,1727104570,1323527941
340,3967558544,LJY王诗意sy,,0,1,1,223,109,LJY王诗意sy,3967558544,1323527941
339,2696776225,温静YOYO,上海 普陀区,0,1,1,285,316,温静YOYO,2696776225,1323527941
338,1866854711,勆鑈先森,其他,0,1,1,703,433,勆鑈先森,1866854711,1323527941
337,5035259678,double-goer,重庆 沙坪坝区,0,1,1,182,345,double-goer,5035259678,1323527941
336,3620745075,捕风的Ada,吉林 松原,0,1,1,625,80,捕风的Ada,3620745075,1323527941
335,2843289722,秦玉静_,江苏 镇江,0,1,1,300,94,秦玉静_,2843289722,1323527941
2354,2790773313,柚vvvvvvvvv,江苏 镇江,0,335,2,1737,445,柚vvvvvvvvv,2790773313,2843289722
2355,1868547541,爱萝莉的猴希希OuO,北京 朝阳区,0,2354,3,857,3001,爱萝莉的猴希希OuO,1868547541,2790773313
2356,5840167387,D3ft_,陕西 西安,0,2355,4,190,103,D3ft_,5840167387,1868547541
